lat,lon,value
42.40350602,-71.02388902,271
33.9918926,-118.3201212,206
41.8800476,-87.6369651,322
36.2840469,-86.7205957,60
40.4322394,-74.4028182,687
34.8821678,-117.0132328,131
39.80982472,-75.76120913,633
41.892722,-71.3748254,181
36.09347368,-115.21595355,57
33.6589774,-117.9048377,100
41.1116477,-95.9631206,35
33.00200767,-96.89588106,116
42.85481479,-71.10185131,271
40.28459646,-74.7877759,633
40.61260833,-73.92301334,687
33.50796541,-117.7165086,100
41.59451717,-73.90580137,465
35.77825863,-83.95467731,25
29.6891633,-95.2162031,143
45.25202455,-93.40789081,80
40.75694478,-82.55903238,25
40.11158927,-74.79617575,633
41.40139785,-81.57110228,174
41.85673295,-72.44320261,246
40.726193,-75.382912,633
32.60699452,-96.7908965,116
40.7509102,-73.18297715,687
41.51725107,-83.14718137,99
37.38427449,-79.16686247,32
39.1492249,-84.5534511,126
42.30610198,-83.76892657,224
41.04991812,-80.60036539,150
42.00534015,-87.88752912,322
40.1779064,-74.61802457,633
46.70717708,-92.08371883,15
40.77559561,-73.98637525,687
38.8691077,-76.9089101,125
42.16189106,-72.47668555,246
39.7769575,-86.2984161,48
33.9966822,-80.97957124,34
42.2706421,-72.08357225,56
42.31168841,-71.04833404,271
40.82231407,-74.13750673,465
42.98912013,-78.82283455,60
39.25399178,-76.78841551,125
40.8637792,-74.1321052,465
32.84605936,-96.63538359,116
37.59186049,-120.97575777,81
40.47768203,-79.63355343,146
32.68865483,-96.40233057,116
36.10914136,-115.17011371,57
40.937235,-73.0040286,246
36.114646,-115.172813,57
42.72707219,-70.99161897,271
39.92265955,-75.25608005,633
36.7616753,-88.6531011,12
40.39618105,-74.24014994,687
33.84123934,-117.20950116,131
42.45296079,-71.13852252,271
45.24423512,-93.32556182,80
39.76003051,-121.57335255,7
42.3842394,-71.1149078,271
40.86444214,-74.39567784,465
40.03636614,-74.21787701,687
40.8649779,-74.1082441,465
35.42543243,-97.42586087,55
27.80182882,-82.65721279,80
40.70108028,-73.92817007,687
41.2998773,-90.5879889,44
41.83136211,-71.47873387,181
30.20326988,-81.52560345,17
40.12555899,-79.46885322,146
38.755429,-90.2265132,107
40.82099274,-73.24576345,465
40.68674957,-73.49364029,687
46.58360432,-120.47186768,9
33.7915887,-118.276073,206
27.74256785,-98.06555867,34
40.88643331,-80.66022339,150
42.61045314,-83.00627352,224
40.70432156,-73.67986548,687
39.8228191,-75.04700133,633
41.74291388,-72.89625602,246
41.41727884,-72.89266411,246
33.98486964,-118.17391452,206
39.64006952,-79.95872177,146
27.71801824,-97.35225711,34
34.03913567,-118.21532492,206
41.8053587,-72.2580369,246
41.04097442,-73.79556625,465
43.39939848,-84.60783008,85
34.387115,-80.09384522,47
40.5737446,-84.1873813,117
40.69731835,-73.93308454,687
41.27589687,-82.05889802,174
26.45769596,-80.11097431,28
32.847047,-83.618235,26
40.2109771,-74.73290963,633
32.39356244,-106.78658693,4
39.86630232,-75.39544635,633
42.49468394,-71.15316517,271
42.7748844,-72.05538193,56
40.78341848,-74.02955982,465
34.17838942,-79.81980767,47
34.861143,-92.1179868,24
41.135193,-80.75722265,150
38.21290931,-85.53223111,126
33.5960312,-86.1918173,27
40.6310113,-73.73476418,687
40.73525808,-89.5950208,39
34.1431504,-118.10240918,131
39.48942496,-74.53346123,633
42.44608435,-82.87757308,40
44.0763613,-103.2093327,1
36.1536347,-86.8100519,60
29.55197664,-98.60747896,20
41.75566,-72.7467439,246
31.62643926,-94.65188059,6
38.7284107,-77.0884085,125
38.753761,-90.221773,107
36.27330825,-115.1335571,57
40.67180225,-73.5264919,687
39.98803143,-75.23608464,633
35.5971956,-82.3883167,20
37.68223174,-120.92474712,37
40.00155015,-75.01639347,633
40.80634475,-81.50619507,150
41.77285251,-72.70076413,246
41.44134969,-91.05670645,44
42.14128654,-72.57132182,246
37.31662629,-121.83136612,81
34.0572424,-117.304687,131
33.77898258,-79.01489074,47
32.26529886,-110.92412727,14
42.16005977,-71.08193159,181
36.06352806,-79.7751646,40
37.02893167,-88.3473099,17
26.39249605,-80.18774758,130
42.1098837,-84.1669976,99
33.37008144,-112.58377452,6
42.4177539,-96.41931885,20
35.53917993,-88.73925888,60
39.39475989,-76.61842861,93
42.26687482,-83.73706718,224
41.580484,-87.24924378,322
38.42371105,-90.37141031,107
27.79142621,-97.41342277,34
40.74626595,-73.97544752,687
32.7074886,-117.0641277,100
32.7241715,-85.2220043,47
30.55127209,-87.38282944,35
40.78812463,-72.86160884,246
40.69405107,-73.9123953,687
32.738932,-117.0895324,100
33.759348,-78.819416,47
33.4044832,-90.8950397,9
33.49311411,-112.06614138,68
40.77636691,-74.23936913,687
40.84507555,-73.98065239,465
46.7346737,-117.1668796,6
39.1637514,-75.5045742,43
32.62419018,-96.87085623,116
29.42320715,-95.25183773,21
26.65187955,-80.22949325,130
40.61839895,-79.15460174,146
40.52943136,-78.39450339,35
42.08538029,-75.96672736,33
27.94694738,-81.95222732,80
27.99284157,-82.74201281,80
27.8370903,-82.31644166,80
27.98689842,-81.94259584,80
42.64193873,-84.45498116,85
30.21859622,-81.56819441,44
40.52283638,-80.21167246,65
42.349555,-83.32950265,224
42.8811758,-88.0232528,186
42.28666667,-83.37513889,224
43.09862065,-75.27293317,28
46.2556433,-119.1998229,20
39.2701597,-94.5630296,86
28.04867084,-82.50084825,80
39.7776323,-84.0666305,117
39.48956779,-84.47500004,45
38.89584364,-94.74634621,86
40.3436184,-78.95971966,146
41.49450723,-90.45399615,44
43.0020539,-88.2261652,186
37.78004721,-87.02738,23
41.4727531,-87.3941371,322
43.01711307,-88.08271618,186
41.86474874,-71.58247316,181
33.759348,-78.819416,47
40.75368464,-73.31963324,687
45.47054068,-122.50590219,74
37.3772455,-120.70700257,37
42.61867813,-82.96613459,40
30.05493811,-89.96680783,11
39.0128144,-94.22368049,86
40.0976343,-74.0819977,687
31.2232868,-84.205126,14
40.43098758,-74.23261033,687
42.51391637,-83.37480828,224
41.44108234,-91.05556565,44
39.95341267,-75.00016669,633
40.6938811,-89.4699667,39
39.98732307,-83.00091535,117
40.82400328,-73.0222242,246
37.98229943,-84.48427512,126
41.36764128,-71.86185674,246
32.33223927,-96.82300501,4
43.021688,-88.106143,186
39.34791516,-86.03500621,17
29.74211161,-95.57565783,143
36.7760711,-119.7922048,37
37.09545493,-76.50832772,41
40.01069257,-83.01017284,117
42.3488948,-71.09685302,271
32.85292,-83.6340268,26
42.5938477,-76.19343032,58
36.77604036,-119.79220711,37
42.27425254,-71.78519273,56
40.65395761,-73.43189201,687
46.46972984,-122.8647976,95
40.83184744,-74.11064778,465
46.74412863,-92.23657073,15
34.6120952,-89.9661176,15
33.99920433,-81.01210828,34
40.53384652,-74.15655185,687
45.53851734,-122.81791864,74
43.22085187,-75.44841746,28
38.89895582,-77.15418781,125
43.0222977,-89.51149202,33
48.20945629,-122.06307242,24
36.3135703,-119.7099839,7
31.8778029,-106.54657639,15
37.1558907,-80.5618551,5
30.49905081,-84.24807404,8
37.5151001,-77.43579507,31
39.84839694,-105.03747468,59
29.88475318,-95.46838764,143
35.16601505,-89.98620855,60
40.51904144,-74.45525531,687
39.12412909,-94.82837076,86
40.82729104,-73.90858137,465
37.68198837,-120.92435283,37
39.92900536,-74.19958315,687
32.95271767,-96.33613426,116
42.91300592,-78.69523685,57
42.18583473,-72.5674762,246
30.01544139,-90.18608862,29
41.41879435,-81.69139923,174
37.34039153,-79.98379243,32
39.97412108,-74.95986175,633
40.84871514,-73.41139161,465
34.56930964,-118.08327723,131
29.88474553,-95.4683982,143
41.2392615,-82.6039751,174
39.87536762,-75.11228321,633
39.55289427,-119.80262547,11
46.46978441,-122.86484462,95
39.1326661,-77.2287083,125
39.2281667,-84.5238227,126
35.4925338,-97.5181239,55
41.38037049,-74.6737284,74
34.1756905,-118.53631533,206
39.10862794,-84.7448032,126
40.92194256,-74.18146476,465
64.74882297,-147.35771658,2
30.7037676,-88.1601174,35
41.4205779,-72.17434883,246
34.4563581,-78.7694539,47
40.8477473,-73.05589397,246
42.89122221,-88.04373924,186
27.3143674,-82.579373,80
38.75280267,-90.22383689,107
35.0630619,-89.860963,15
38.85844569,-77.1782821,125
41.82780718,-72.66631922,246
41.48962354,-90.58138632,44
35.0454794,-85.0377182,62
33.4252918,-111.82216872,68
42.92462284,-78.80431846,60
29.5656437,-95.37213605,143
40.78171393,-74.02693166,465
42.526453,-72.10018253,56
41.55752831,-90.49698156,44
33.8245236,-118.2195894,206
34.61405193,-92.53565043,24
39.1542687,-75.5198582,43
38.561492,-76.0780813,125
41.68095037,-71.50197051,181
25.79747917,-80.37503929,130
28.73198713,-100.48183337,5
41.1281623,-85.1622944,23
42.70444902,-73.6919442,53
40.09249275,-74.08501141,687
39.17393276,-75.56188329,43
43.0888283,-83.6113978,224
30.1648835,-81.7378157,44
36.10898283,-87.22425545,8
46.46969015,-122.86481386,95
39.63434496,-74.69640237,633
41.37651927,-81.70234711,174
40.83545074,-74.08792083,465
42.1880755,-71.0575312,271
28.0334845,-80.6783108,22
41.77449698,-71.50651099,181
39.46430073,-75.71565058,633
27.75507075,-98.05129845,34
43.06138162,-87.89465766,186
47.67648836,-122.1740703,64
38.99246897,-94.13151694,6
40.46524888,-74.30943492,687
42.323386,-71.1206932,271
33.97283739,-96.42234653,4
39.91189201,-75.33845744,633
42.0631411,-88.070674,322
39.17331558,-84.45818171,126
42.63799241,-82.96685213,40
35.42135903,-97.65984109,55
29.5583127,-98.3410244,66
26.38411337,-80.12370173,28
41.57641071,-83.64028157,99
37.47454565,-77.29098502,41
40.69241939,-74.10037299,687
36.1536347,-86.8100519,60
41.82704422,-86.25075905,38
35.71874334,-78.83897797,40
25.5427337,-80.3702749,130
35.7451853,-83.614673,25
42.3493263,-71.10375432,271
41.38489098,-73.44951319,465
30.35951769,-97.40755462,66
33.19758207,-86.83704465,27
41.7967755,-87.65472267,322
32.72267668,-97.05427501,70
41.99803915,-92.57848565,15
42.07067832,-71.63314196,181
39.9867884,-75.15980245,633
34.1756155,-119.1481413,206
41.4541926,-72.82402076,246
38.2497933,-104.6115133,26
41.6287299,-70.49182357,181
42.21409479,-83.3537556,224
41.29161227,-73.91934726,465
41.71080304,-71.52461375,181
35.61499307,-80.58397148,75
41.83199567,-87.77302295,322
36.114646,-115.172813,57
42.88944902,-78.8778113,60
30.59592279,-88.23707397,35
34.92893652,-81.03029114,34
41.4869023,-81.8034388,174
42.23341328,-71.06900869,271
31.32753391,-89.33041976,3
38.81924755,-77.21454238,125
46.48675971,-122.88158445,95
39.746153,-104.966819,59
46.14486837,-122.88475873,74
40.76835421,-72.83727403,9
47.1703964,-122.4165384,95
41.58305984,-73.10284127,246
39.88581598,-75.35030402,633
40.05604562,-85.68803166,45
40.43877102,-79.95631371,146
41.34286454,-81.87299017,174
41.4386574,-82.7347438,174
41.36169054,-83.12479993,99
45.66977835,-122.53040761,74
40.39861796,-80.02716087,146
37.28355141,-80.01217716,32
28.31027049,-80.74349846,60
39.87369213,-75.37965057,633
40.08576849,-75.26353625,633
40.70606358,-73.93044024,687
33.73321679,-117.18617446,100
42.013883,-70.8169828,181
37.36162235,-121.82441415,81
26.27240063,-80.27247573,130
33.7516809,-84.5164186,62
40.6470735,-74.28556916,687
33.65899135,-117.90473732,100
43.33422645,-71.47110927,271
41.59730476,-73.07897916,246
32.8465972,-97.1588227,70
31.22000634,-85.3016748,3
41.20247462,-80.76213176,150
40.69394699,-73.9123897,687
34.5186527,-87.73408799,4
42.44483034,-83.20266486,224
40.66513021,-74.2665075,687
46.61035697,-122.90748722,95
29.88474553,-95.4683982,143
35.15225391,-80.83181512,34
40.74158361,-73.51808603,687
35.16606024,-89.98626372,60
46.8906803,-96.79931977,16
28.34697173,-81.34423743,60
40.65565569,-74.32610032,687
36.85209266,-120.43691087,37
43.10330666,-77.61100856,57
31.13390855,-97.72254051,20
40.9653221,-74.2698141,465
40.69792023,-73.29337024,687
43.0150698,-88.1135943,186
40.0899874,-75.3824192,633
42.10983562,-75.87412357,74
42.9471094,-76.4151218,58
43.2001238,-70.79775598,271
39.5157637,-86.0659052,48
37.263689,-80.031392,32
42.31763889,-83.31930556,224
32.7509601,-97.1007389,70
40.91305502,-73.99562422,465
33.68893692,-116.22631978,16
40.6758552,-74.2126154,687
42.02064039,-83.95548688,99
30.0015075,-97.87640258,66
30.57472111,-97.3914232,66
29.4954218,-98.5303052,39
40.05542634,-75.04183658,633
40.08253158,-75.17467691,633
41.42718106,-73.67644209,465
32.9032646,-96.4414495,116
35.49070595,-92.02897552,1
40.29613512,-79.68598345,146
40.44315858,-80.0012901,146
35.59903036,-77.37435803,35
45.67266298,-122.58227519,74
41.75947371,-70.91192703,181
36.134588,-115.135764,57
42.83892584,-82.72655591,40
37.10337026,-79.6485531,32
30.64371066,-96.3505289,14
42.24910714,-71.14013233,271
44.2069776,-92.1184047,14
41.24777776,-73.21171418,465
41.40283356,-81.59286959,174
40.15910638,-88.96197019,39
40.8705773,-74.1007432,465
31.56460821,-84.20345097,14
42.8758424,-71.3175605,271
27.6991193,-97.41053605,34
40.22417463,-76.76432898,93
41.48724945,-90.5779522,44
32.93128,-96.82967,116
40.88322301,-81.35931147,150
38.0264748,-87.56892231,17
30.28327251,-97.73817096,66
40.53760965,-75.41414125,633
42.39737185,-88.06751193,186
45.19893656,-93.2630319,80
46.1940968,-119.1650112,20
34.67275528,-76.99217121,13
39.91041052,-75.31228425,633
40.69412909,-73.91235013,687
40.08970376,-74.9831495,633
40.76708245,-81.39455189,65
42.87033673,-85.76268895,85
43.02240078,-89.51161819,33
44.9115544,-93.5544014,87
38.163236,-84.903274,126
30.19172042,-81.80002288,44
32.91415954,-97.21284989,70
35.4708025,-97.3903102,55
32.4738776,-84.8983145,47
41.41692733,-82.08579755,174
29.541219,-95.127688,143
41.6276981,-70.8980592,181
42.1098827,-84.1669246,99
34.0904869,-118.3727607,206
42.23183541,-83.1785917,224
42.83476053,-88.74929321,33
28.18204625,-82.35623652,28
41.66630214,-72.85926015,246
33.5824828,-116.077392,16
43.0367955,-77.09140082,58
45.04516647,-93.34457366,80
21.276764,-157.825197,19
34.1207866,-117.3631868,131
33.90726743,-117.985297,131
45.50559935,-122.45499129,74
33.15671606,-117.3512952,100
40.15645766,-79.89297777,146
38.9710042,-76.9008764,125
42.07521343,-87.74492531,322
41.09576,-73.95393,465
28.86960792,-81.74463674,28
42.9594084,-78.72230199,57
42.20354747,-88.08398839,186
39.79276814,-104.76792659,59
29.88474316,-95.46841018,143
37.68208252,-120.92441721,37
34.15045871,-77.92151957,16
40.1879409,-75.5238421,633
42.5122126,-87.8585758,186
41.10827356,-73.79492554,465
41.41461528,-73.45477346,465
43.21821865,-75.45053813,28
41.7118415,-88.3982824,322
34.7741774,-77.3723545,16
40.91125927,-73.90721002,465
35.81453898,-90.68004341,6
40.86684027,-73.92004911,465
34.0343032,-118.2069192,206
35.7687813,-77.95277942,35
40.05298079,-84.1821795,117
45.55497386,-94.15079037,80
41.3726704,-81.85111433,174
35.2445523,-80.85684911,75
41.09576,-73.95393,465
46.89708079,-96.80431611,16
40.27693675,-75.35085437,633
41.07945437,-81.50022222,150
38.6846524,-121.2855967,61
41.0501741,-80.60041183,150
32.77158352,-79.9694627,28
34.24287706,-118.45018811,206
40.85601938,-81.33397554,150
44.91846215,-93.14023567,87
31.63070806,-106.25686016,15
34.99338401,-79.07942757,47
38.03489213,-84.51413062,126
42.10134455,-75.80310375,74
37.8993613,-78.3120555,31
34.65579357,-77.34305422,13
41.95996886,-71.29398898,181
40.86669635,-73.92000513,465
38.89900549,-76.89412601,125
32.98291543,-96.3189762,116
40.09098986,-75.16383162,633
40.43958389,-79.98663172,146
36.77095802,-76.01062884,41
39.27172557,-84.44351043,126
37.6620328,-77.48521913,31
40.74426668,-75.30979195,633
33.824047,-79.0571461,47
42.24950764,-71.12598684,271
39.85636532,-75.13461057,633
41.5302489,-82.7771689,174
42.3731322,-88.1532657,186
38.83576378,-76.94775287,125
33.976508,-117.381469,131
39.70291895,-84.24001213,117
40.04118377,-75.15832775,633
33.7468436,-116.9081809,100
41.66324318,-70.13901032,7
32.99564326,-96.64153148,116
40.85436502,-73.23977014,465
42.1515282,-70.9035066,181
33.25351238,-97.14504004,70
45.24451353,-93.32532722,80
43.17137204,-85.34561136,85
40.69342136,-73.91223078,687
42.50931541,-83.07711229,224
30.36402763,-89.10266745,11
39.19203376,-96.57704932,17
34.02856471,-117.91547053,131
37.28472778,-80.00763685,32
39.46691637,-76.60583809,93
40.2627953,-76.85566683,93
40.99107368,-74.30786921,465
41.48565844,-87.5110138,322
42.49396757,-71.14255065,271
39.8165125,-75.4522671,633
42.65346407,-83.35749879,224
41.82756892,-71.41529553,181
36.217892,-115.165488,57
34.8699991,-118.1551342,206
44.69184461,-73.46607657,4
37.69081229,-122.47536449,11
29.63573444,-95.25943997,143
41.53963726,-83.61724125,99
33.46136506,-88.84762002,9
34.2992212,-118.4335163,206
41.21878,-73.16697,465
42.24702513,-71.87894473,56
33.1925302,-87.5230316,8
39.54064684,-119.81749083,11
41.88950215,-87.63114608,322
40.6818659,-73.50059643,687
39.75320559,-104.89130669,59
40.73738323,-74.39437562,687
42.215993,-83.18713088,224
39.1636528,-77.2814881,125
45.0312656,-93.0220243,80
40.93303708,-73.85916707,465
39.732257,-104.933596,59
34.10335149,-118.33623311,206
39.36542003,-74.59366752,43
29.50808074,-98.39074172,11
47.0925581,-122.1409733,64
40.8487138,-74.04694573,465
40.05287876,-84.18257705,117
35.1660045,-89.98619908,60
26.30718515,-80.20207374,130
41.38824056,-81.82191255,174
42.26313771,-70.97288568,271
41.00859829,-76.44593812,33
42.28063786,-70.87522133,271
39.77112107,-74.85531278,633
40.72930221,-73.48864992,687
40.22076693,-74.87676089,633
38.17166619,-85.66317321,126
39.7966511,-104.91686198,59
42.13084265,-80.07515525,16
41.4382437,-96.492353,35
38.53215337,-90.29868007,107
30.22942955,-93.36161762,22
39.78030848,-75.66948479,633
40.99853866,-75.17153551,74
39.49091799,-74.45428661,687
42.5682451,-84.82880646,85
41.4503314,-81.5653866,174
42.1322681,-83.195471,99
30.59593512,-88.23707688,35
41.96876043,-71.60897401,181
29.70977938,-95.15794711,143
30.22930248,-93.36176343,22
39.84898312,-75.24253375,633
38.7743491,-77.4483013,47
27.29502174,-82.43685796,80
38.5202976,-121.4653427,61
28.47404391,-81.44121847,60
41.65328422,-72.67881984,246
42.43713963,-71.09452507,271
42.04470657,-97.45482344,1
25.7650237,-80.18877789,130
41.58306998,-73.10336058,246
34.47112144,-117.3624662,131
40.73375452,-73.255725,687
40.11209578,-75.73518669,633
41.04113697,-73.79529743,465
45.61133935,-94.16936223,80
42.68450516,-82.78074307,40
36.19886584,-115.2608715,57
40.067782,-75.24580532,633
28.497589,-81.430206,60
61.30097902,-149.49641302,16
39.64908252,-78.82281093,146
41.7150502,-88.3850794,322
42.20068154,-70.92701063,271
45.66980492,-122.53043879,74
33.38247044,-82.10086428,22
34.0343032,-118.2069192,206
40.84531745,-72.77985854,246
41.73573298,-86.14410502,38
33.0103212,-96.5712585,116
41.42509646,-81.72815507,174
40.42646709,-74.11356996,687
30.43344822,-88.97114226,11
33.5363416,-81.9240812,22
34.0394311,-118.1837008,206
42.75152765,-84.40453171,85
42.4004687,-83.2675199,224
42.59500118,-82.88536666,40
39.90043835,-75.28335557,633
28.0903782,-82.72470499,80
44.6609697,-90.17861517,16
39.74194086,-77.09241662,93
40.68307993,-80.01756764,146
40.88408749,-74.03211353,465
43.0872547,-87.9120426,186
39.85675429,-75.45039726,633
40.0384764,-76.494838,93
41.32808803,-72.3964691,246
40.78182933,-73.00872352,246
41.41524291,-73.31022916,465
36.966959,-86.436812,23
32.74618634,-96.85495578,116
40.92927118,-75.66139039,74
47.64050635,-122.28754695,64
36.85221453,-120.43692151,37
34.13242925,-118.35186913,206
41.81827512,-71.41625295,181
35.1657088,-89.9920705,60
45.2091681,-93.3684304,80
40.6186238,-74.1377654,687
39.9210396,-75.1529079,633
35.5604204,-80.41514482,75
38.89889834,-76.89381153,125
40.85635448,-73.04681465,246
41.80121211,-80.93344077,150
29.52796132,-95.17544249,21
38.75279751,-90.2237074,107
37.71923441,-77.68307501,31
32.6586018,-117.0614611,100
42.69727096,-73.6861421,53
41.05772113,-86.21828813,38
42.73330992,-84.55484899,85
40.16806016,-85.35889079,45
46.46973114,-122.86487111,95
42.7832638,-83.23162844,224
35.16590174,-89.98627319,60
35.52859097,-97.5912053,55
35.1257419,-80.7050242,34
41.46969763,-73.45777759,465
42.39905974,-71.24022287,271
47.03093094,-122.83329937,95
37.35092055,-79.17940356,32
37.72471025,-122.48447309,11
37.36168199,-121.82447651,81
41.5084948,-75.6814485,74
46.46972808,-122.86476332,95
41.8501077,-71.44138,181
41.6839602,-70.3896471,181
32.76264461,-96.78087861,116
40.21562453,-74.73631759,633
40.13139972,-74.92461921,633
42.9025388,-87.8582323,186
39.0071598,-94.5592667,86
36.86912443,-76.2507733,41
46.4697956,-122.86459308,95
39.11141295,-84.52720497,126
29.1977452,-96.27650428,11
40.86862336,-74.43047498,465
39.91046548,-78.96745733,146
41.27339185,-72.95727536,246
33.8245236,-118.2195894,206
30.68620452,-92.27728023,8
40.17459626,-75.12590755,633
42.59713476,-83.50681077,224
37.28483284,-80.00769359,32
42.92087688,-78.72885103,57
42.37659771,-71.11779565,271
41.41520929,-81.73659921,174
44.82195306,-93.56923256,87
41.92171066,-85.51125482,23
26.6990962,-80.21398757,130
40.75648987,-73.98626804,687
32.73817754,-83.71402855,26
41.59885629,-70.54839458,181
40.13397537,-76.77732864,93
41.43628517,-75.63795484,74
45.13348657,-93.45948069,80
35.11651433,-78.13665298,16
40.82806779,-74.45129436,465
42.0570315,-87.75760705,322
32.7509601,-97.1007389,70
26.3831659,-80.1225859,28
41.14531286,-73.36124154,465
35.20773771,-80.73870569,75
38.8959263,-94.7546236,86
42.0278692,-88.3125144,322
33.03692112,-96.86041642,116
32.9023463,-96.7273353,116
42.77769359,-83.73034767,224
40.66967477,-73.50956338,687
33.45711671,-88.84860327,9
36.06813248,-78.90452362,40
41.17548196,-74.95063257,74
44.8862878,-93.0618372,87
40.69556277,-74.27999952,687
41.43701813,-73.68212407,465
42.63536952,-82.90652191,40
39.95010647,-76.72806384,93
27.75876649,-98.08630153,34
38.60809152,-89.89929881,18
45.5689759,-94.1951937,80
33.02594526,-117.08267848,100
40.22426218,-76.76440249,93
39.19428793,-96.57822423,17
42.57733828,-71.17844178,271
35.09364558,-89.80314349,15
34.27496418,-118.73865676,206
42.45523873,-96.34058805,20
38.6226011,-90.5764255,107
35.31375355,-81.52747546,75
34.00790859,-117.58701049,131
40.69531719,-73.9019096,687
41.14889829,-81.33885515,150
30.1437648,-81.52875522,17
41.0560271,-85.0012648,23
43.07295369,-87.88966599,186
42.3731313,-88.1532668,186
33.8245236,-118.2195894,206
44.05522405,-92.52947255,14
40.62935057,-75.38609335,633
35.98703541,-87.08642104,60
43.02799748,-88.01742702,186
40.70956423,-74.01096337,687
41.11092974,-73.76727634,465
21.46721458,-158.02654504,19
37.44159644,-122.16355321,81
41.67225491,-73.80187584,465
42.57648506,-71.20093605,271
40.18021055,-80.25781444,65
39.80056301,-89.66119149,39
33.49545878,-117.66850596,100
41.45234771,-85.99442326,38
40.89199644,-75.11647188,74
40.06801651,-75.24628045,633
40.7579472,-73.22849838,687
40.42324986,-74.15714697,687
40.13363105,-74.25848024,687
40.03875797,-81.57489927,25
43.14666042,-75.66262001,28
40.7760466,-79.52701385,146
36.12117029,-95.84207166,21
45.08930762,-93.34323035,80
42.39265873,-83.36094344,224
42.02083373,-83.95546052,99
42.75090863,-84.60009018,85
42.035001,-87.7104925,322
41.48816506,-87.03162617,38
26.131419,-80.2774721,130
29.88472517,-95.46842923,143
39.8276269,-75.1498241,633
39.33869357,-87.88003298,17
35.78598968,-78.74147007,35
36.10892422,-87.22428738,8
42.8756186,-87.9116872,186
33.43626921,-111.90676022,68
41.01136747,-74.11080552,465
38.28035134,-122.04812585,61
25.6417942,-80.40446758,130
40.69295276,-73.91985576,687
40.85703733,-73.42378596,465
40.32496452,-75.34155818,633
34.29124027,-85.21567128,62
37.03203064,-88.68477487,12
39.8005696,-75.4746076,633
40.6907855,-73.6244843,687
40.29240161,-76.72332585,93
38.31513116,-88.90018044,18
41.44116172,-91.0568683,44
45.52585291,-122.86320248,74
40.05473131,-75.00124,633
47.03787003,-122.89445269,95
40.89097083,-81.5991301,174
33.5158547,-81.8542624,22
37.30840255,-77.39569609,31
29.5854238,-95.5920957,143
41.51659378,-87.80801187,322
42.40052374,-83.2674934,224
42.95557559,-76.23799237,58
42.3059373,-83.76866863,224
42.10976986,-72.51381384,246
40.57007951,-74.44337934,687
36.12921962,-115.28747249,57
42.97383606,-88.10700464,186
42.30955924,-71.83497012,56
45.63658622,-122.52508796,74
39.13319103,-75.53279003,43
35.41245121,-97.44894647,55
43.3307664,-73.69171762,53
39.012756,-84.6951429,126
40.40967236,-74.17484722,687
39.70388338,-75.10727408,633
41.57555401,-88.14597666,322
43.2443952,-86.0931717,11
41.0927193,-81.4621544,150
29.5072701,-98.5232771,39
43.88391424,-91.22894955,16
41.31957103,-72.85080892,246
25.61513886,-80.42910625,130
38.63032353,-121.50396473,61
39.78024608,-75.66953257,633
41.73576035,-86.14417501,38
39.93569354,-75.60644399,633
41.89732726,-71.04944696,181
41.7225438,-87.7553893,322
41.7823092,-70.53043334,181
35.1632291,-89.9810069,60
30.1518423,-81.38616345,17
41.82253592,-81.08404843,150
40.61681684,-75.38995137,633
38.17138433,-85.66357768,126
46.65908614,-92.18624772,15
39.86022607,-75.47040696,633
32.94721508,-97.27024364,70
38.6710357,-121.765587,61
41.99283604,-71.27451776,181
40.7538941,-73.51327377,687
31.15901367,-83.41946488,14
41.5000298,-82.01602651,174
41.7118415,-88.3982824,322
43.9961974,-70.46734888,9
41.17576489,-95.97492845,35
39.54197255,-76.30744319,93
39.1998607,-96.5924224,17
40.31328837,-79.46021724,146
40.2245287,-76.45690693,93
42.25730919,-71.0956179,271
45.65735052,-122.51246379,74
30.29082393,-97.92706892,66
35.13584821,-86.56864747,18
40.69299415,-73.91968213,687
33.0082214,-96.5723567,116
39.47096785,-75.7124428,633
31.85047902,-81.55054011,15
34.8822545,-117.0133773,131
34.08575665,-117.61427412,131
40.64758408,-73.51593012,687
32.94378524,-97.06692992,70
40.99113812,-73.80614862,465
38.74658283,-90.64482785,107
42.1638336,-87.98727418,322
41.72723511,-83.61186652,99
37.82255935,-121.23368835,81
28.58528178,-81.32296905,60
40.89344597,-72.92217041,246
39.29756479,-94.92114404,86
29.42394592,-95.24416018,21
44.7181835,-93.294041,87
42.25271673,-83.62180841,224
32.93013721,-97.143635,70
42.56660648,-83.42457189,224
40.74196075,-73.9226691,687
39.35681555,-84.29876455,13
40.59310343,-73.95901487,687
38.2318604,-77.5008384,47
34.8695514,-82.43412022,30
41.83402711,-87.99485188,322
29.541219,-95.127688,143
41.47433017,-73.53978812,465
41.48957274,-90.5814004,44
41.07854871,-74.17365979,465
29.52705423,-98.38136246,11
40.4608723,-74.29793377,687
42.3731307,-88.1532661,186
40.91119087,-73.90720012,465
40.60736847,-73.96157439,687
40.74899245,-81.5169206,65
42.08638608,-77.2477591,33
42.112372,-75.88128332,74
42.40956127,-70.99778381,271
38.8352732,-76.94749836,125
30.24549098,-81.82179434,44
37.33218285,-120.47465928,37
40.14709964,-104.92701628,59
34.1245222,-117.85935402,131
35.1520934,-76.8052338,13
42.89357099,-85.74750672,85
43.47242429,-70.38463902,271
29.57122191,-97.96790981,66
41.73591004,-86.14343133,38
41.46823583,-73.65913609,465
